Column,AET,AST,Date,House,ISSID,Name Committee,OST,PMG Name,alt,attendance,chairperson,first_name,party_affiliation,province,surname,title
634,13:00:00,10:10:00,2014-11-12 00:00:00,,A00561,Portfolio Committee on Social Development,10:00:00,Amanda,Y,P,False,Karen,DA,,De Kock,Ms
635,13:05:00,10:15:00,2014-11-12 00:00:00,,A00562,Portfolio Committee on Water and Sanitation Affairs,10:00:00,Sivuyile,N,P,False,Zisiwe Beauty Nosimo,DA,,Balindlela,Ms
636,11:45:00,10:05:00,2014-11-12 00:00:00,,A00563,Standing Committee on Finance,10:00:00,Callixte,N,A,False,Dion Travers,DA,,George,Dr
637,11:35:00,10:02:00,2014-11-12 00:00:00,,A00564,Portfolio Committee on Defence and Military Veterans,10:00:00,Mary,N,P,False,James Jim,ANC,,Skosana,Mr
638,11:29:00,10:06:00,2014-11-12 00:00:00,,A00565,Portfolio Committee on Health,10:00:00,Chuma,N,P,False,Wilmot Godfrey,DA,,James,Dr
639,13:40:00,13:18:00,2014-11-12 00:00:00,Joint,A00566,Joint Committee on Ethics and Members' Interests,13:00:00,Phumlani,N,A,False,Charles,ANC,,Nqakula,Mr
640,13:50:00,09:15:00,2014-11-14 00:00:00,,A00567,Portfolio Committee on Telecommunications and Postal Services,09:00:00,Nkululeko,N,P,False,Cameron,DA,,Mackenzie,Mr
641,10:30:00,09:10:00,2014-11-14 00:00:00,,A00568,Portfolio Committee on Tourism,09:00:00,Ismail,N,P,False,Gregory Rudy,DA,,Krumbock,Mr
642,10:20:00,09:05:00,2014-11-14 00:00:00,,A00569,Standing Committee on Auditor-General,09:00:00,Mpho,N,P,False,Michael John,DA,,Cardo,Mr
643,11:50:00,09:09:00,2014-11-14 00:00:00,NCOP,A00570,Select Committee on Education and Recreation,09:00:00,Mary,Y,A,False,Winile Prudence,ANC,KwaZulu Natal,Zondi,Ms
644,10:14:00,08:08:00,2014-11-13 00:00:00,Joint,A00571,Joint Standing Committee on Defence,08:00:00,Inge,N,A,False,Malusi Stanley,ANC,,Motimele,Mr
645,10:09:00,08:32:00,2014-11-18 00:00:00,,A00572,Portfolio Committee on Economic Development,08:30:00,Megan,N,L,False,Patrick George,DA,,Atkinson,Mr
646,11:15:00,09:00:00,2014-11-18 00:00:00,,A00573,Portfolio Committee on Trade and Industry,09:00:00,Callixte,N,P,False,Geordin Gwyn,DA,,Hill-Lewis,Mr
647,10:00:00,09:10:00,2014-11-18 00:00:00,,A00574,Portfolio Committee on Co-operative Governance and Traditional Affairs,09:00:00,Amanda,N,A,False,Bennet Mzwenqaba,DA,,Bhanga,Mr
648,09:51:00,09:03:00,2014-11-18 00:00:00,,A00575,"Portfolio Committee on Agriculture, Forestry and Fisheries",09:00:00,Monique,N,P,False,Tete Ramalie Jonas Ezekiel,ANC,,Ramokhoase,Mr
649,12:20:00,10:07:00,2014-11-18 00:00:00,NCOP,A00576,Select Committee on Economic Development,10:00:00,Sibahle,Y,A,False,Jonas Phello,ANC,Free State,Parkies,Mr
650,12:41:00,10:08:00,2014-11-18 00:00:00,NCOP,A00577,Select Committee on Land and Mineral Resources,10:00:00,Mpho,Y,P,False,Mandla Isaac,ANC,Eastern Cape,Rayi,Mr
651,10:30:00,10:00:00,2014-11-18 00:00:00,NCOP,A00578,Select Committee on Appropriations,10:00:00,Ismail,Y,AP,False,Eugene Jeffrey,DA,Western Cape,Von Brandis,Mr
652,12:28:00,10:00:00,2014-11-18 00:00:00,NCOP,A00579,Select Committee on Social Services,10:00:00,Chelsea,N,P,False,Lungelwa Lynette,ANC,KwaZulu Natal,Zwane,Ms
653,13:00:00,10:00:00,2014-11-18 00:00:00,,A00580,Standing Committee on Appropriations,10:00:00,Dirk,N,AP,False,Malcolm John,DA,,Figg,Mr
654,09:30:00,08:00:00,2014-11-20 00:00:00,,A00581,Portfolio Committee on Defence and Military Veterans,08:00:00,Mzwandile,N,P,False,James Jim,ANC,,Skosana,Mr
655,11:25:00,09:37:00,2014-11-19 00:00:00,,A00582,Portfolio Committee on Labour,09:30:00,Amanda,N,P,False,Derrick,DA,,America,Mr
656,11:15:00,09:40:00,2014-11-19 00:00:00,,A00583,Portfolio Committee on Basic Education,09:30:00,Jaquiline,Y,AP,False,Hildegard Sonja,DA,,Boshoff,Ms
657,12:50:00,09:30:00,2014-11-19 00:00:00,,A00584,Portfolio Committee on Rural Development and Land Reform,09:30:00,Sarita,N,P,False,Tsepo Winston,DA,,Mhlongo,Mr
658,10:14:00,10:05:00,2014-11-19 00:00:00,,A00585,Portfolio Committee on Defence and Military Veterans,10:00:00,Naledi,N,P,False,James Jim,ANC,,Skosana,Mr
659,13:50:00,09:00:00,2014-11-19 00:00:00,,A00586,Portfolio Committee on Police,09:00:00,Monique,N,P,False,Dianne,DA,,Kohler,Ms
660,13:20:00,10:00:00,2014-11-19 00:00:00,,A00587,Portfolio Committee on Public Services and Administration,09:30:00,Olusula,N,P,False,Sejamotopo Charles,DA,,Motau,Mr
661,12:48:00,09:20:00,2014-11-19 00:00:00,,A00588,Portfolio Committee on Justice and Correctional Services,09:00:00,Tsanga,N,P,False,Vincent George,ANC,,Smith,Mr
662,10:15:00,09:13:00,2014-11-19 00:00:00,,A00589,Standing Committee on Public Accounts,09:00:00,Tolulope,N,A,False,Vincent George,ANC,,Smith,Mr
663,10:00:00,09:30:00,2014-11-19 00:00:00,,A00590,Portfolio Committee on Mineral Resources,09:00:00,Amanda,N,P,False,Hendrik Cornelus,DA,,Schmidt,Mr
664,13:15:00,09:30:00,2014-11-19 00:00:00,,A00591,Portfolio Committee on Higher Education and Training,09:30:00,Shingarai,N,P,False,Belinda,DA,,Bozzoli,Dr
665,11:54:00,09:47:00,2014-11-19 00:00:00,,A00592,Portfolio Committee on Public Enterprises,09:30:00,Shirley,N,P,False,Rembuluwani Moses,ANC,,Tseli,Mr
666,12:36:00,09:44:00,2014-11-19 00:00:00,,A00593,Portfolio Committee on Health,09:30:00,Chuma,N,AP,False,Wilmot Godfrey,DA,,James,Dr
667,12:00:00,10:00:00,2014-11-19 00:00:00,NCOP,A00594,Select Committee on Communications and Public Enterprises,10:00:00,Nkululeko,Y,P,False,Mandla Isaac,ANC,Eastern Cape,Rayi,Mr
668,12:41:00,10:05:00,2014-11-19 00:00:00,NCOP,A00595,Select Committee on Security and Justice,10:00:00,Ismail,Y,A,False,Litho,ANC,Eastern Cape,Suka,Mr
669,12:19:00,10:07:00,2014-11-19 00:00:00,NCOP,A00596,Select Committee on Trade and International Relations,10:00:00,Chelsea,N,A,False,Mandla Isaac,ANC,Eastern Cape,Rayi,Mr
670,12:26:00,10:00:00,2014-11-19 00:00:00,NCOP,A00597,Select Committee on Education and Recreation,10:00:00,Phumlani,Y,A,False,Winile Prudence,ANC,KwaZulu Natal,Zondi,Ms
671,12:15:00,10:05:00,2014-11-19 00:00:00,,A00598,Portfolio Committee on Social Development,10:00:00,Catherine,Y,P,False,Karen,DA,,De Kock,Ms
672,12:00:00,10:04:00,2014-11-19 00:00:00,NCOP,A00599,Select Committee on Finance,10:00:00,Megan,Y,AP,False,Eugene Jeffrey,DA,Western Cape,Von Brandis,Mr
673,13:15:00,11:00:00,2014-11-19 00:00:00,,A00600,Portfolio Committee on Water and Sanitation Affairs,10:00:00,Sivuyile,N,P,False,Zisiwe Beauty Nosimo,DA,,Balindlela,Ms
674,13:00:00,10:00:00,2014-11-19 00:00:00,,A00601,Standing Committee on Finance,10:00:00,Amanda,N,A,False,Dion Travers,DA,,George,Dr
675,10:30:00,09:00:00,2014-11-19 00:00:00,,A00602,Standing Committee on Appropriations,10:00:00,Dirk,N,AP,False,Malcolm John,DA,,Figg,Mr
676,14:35:00,14:23:00,2014-11-19 00:00:00,NCOP,A00603,Select Committee on Petitions and Executive Undertakings,14:00:00,Tshepiso,Y,A,False,Litho,ANC,,Suka,Mr
677,13:00:00,09:30:00,2014-11-19 00:00:00,,A00604,Portfolio Committee on Small Business Development,09:30:00,Callixte,N,P,False,Roger William Tobias,DA,,Chance,Mr
678,11:59:00,09:40:00,2014-11-26 00:00:00,,A00605,Portfolio Committee on Health,09:30:00,Chuma,N,P,False,Wilmot Godfrey,DA,,James,Dr
679,13:20:00,10:20:00,2014-11-26 00:00:00,NCOP,A00606,Select Committee on Communications and Public Enterprises,10:00:00,Shingirai,Y,P,False,Mandla Isaac,ANC,Eastern Cape,Rayi,Mr
680,13:00:00,10:00:00,2014-11-26 00:00:00,NCOP,A00607,Select Committee on Trade and International Relations,10:00:00,Ismail,N,A,False,Mandla Isaac,ANC,Eastern Cape,Rayi,Mr
681,12:42:00,10:02:00,2014-11-26 00:00:00,NCOP,A00608,Select Committee on Education and Recreation,10:00:00,Sean,Y,A,False,Winile Prudence,ANC,KwaZulu Natal,Zondi,Ms
682,10:50:00,10:15:00,2014-11-26 00:00:00,NCOP,A00609,Select Committee on Appropriations,10:00:00,Tolulope,Y,AP,False,Eugene Jeffrey,DA,Western Cape,Von Brandis,Mr
683,13:25:00,13:06:00,2014-11-27 00:00:00,,A00610,Standing Committee on Finance,13:00:00,Nkululeko,N,AP,False,Dion Travers,DA,,George,Dr
684,12:28:00,10:04:00,2014-11-25 00:00:00,NCOP,A00611,Select Committee on Economic Development,10:00:00,Megan,Y,A,False,Jonas Phello,ANC,Free State,Parkies,Mr
685,13:07:00,10:05:00,2014-11-25 00:00:00,NCOP,A00612,Select Committee on Land and Mineral Resources,10:00:00,Inge,Y,P,False,Mandla Isaac,ANC,Eastern Cape,Rayi,Mr
686,12:50:00,10:10:00,2014-11-25 00:00:00,NCOP,A00613,Select Committee on Social Services,10:00:00,Amanda,N,P,False,Lungelwa Lynette,ANC,KwaZulu Natal,Zwane,Ms
687,12:03:00,10:05:00,2014-11-25 00:00:00,NCOP,A00614,Select Committee on Petitions and Executive Undertakings,10:00:00,Phumlani,Y,A,False,Litho,ANC,Eastern Cape,Suka,Mr
688,12:32:00,10:07:00,2014-11-25 00:00:00,,A00615,Portfolio Committee on Water and Sanitation Affairs,10:00:00,Monique,N,P,False,Zisiwe Beauty Nosimo,DA,,Balindlela,Ms
689,14:50:00,13:00:00,2014-11-25 00:00:00,,A00616,Portfolio Committee on Water and Sanitation Affairs,13:00:00,Sivuyile,N,P,False,Zisiwe Beauty Nosimo,DA,,Balindlela,Ms
690,13:00:00,10:05:00,2014-11-25 00:00:00,,A00617,Standing Committee on Finance,10:00:00,Callixte,N,P,False,Dion Travers,DA,,George,Dr
691,14:45:00,10:11:00,2014-12-03 00:00:00,,A00618,Portfolio Committee on Communications,09:30:00,Monique,N,P,False,Gavin Richard,DA,,Davis,Mr
0,10:20:00,10:05:00,2014-06-24 00:00:00,,A0001,"Portfolio Committee on Agriculture, Forestry and Fisheries",10:00:00,Oluwa,N,P,False,Zelda,DA,,Jongbloed,Ms
1,10:20:00,10:00:00,2014-06-24 00:00:00,,A0002,Portfolio Committee on Arts and Culture,10:00:00,Thomas,N,P,False,Mponeng Winston,DA,,Rabotapi,Mr
2,11:15:00,11:00:00,2014-06-24 00:00:00,,A0003,Portfolio Committee on Basic Education,11:00:00,Kirsten,N,P,False,Annette Theresa,DA,,Lovemore,Ms
3,10:20:00,10:02:00,2014-06-24 00:00:00,,A0004,Portfolio Committee on Communications,10:00:00,Monique,N,P,False,Veronica,DA,,Van Dyk,Ms
4,10:25:00,10:00:00,2014-06-24 00:00:00,,A0005,Portfolio Committee on Co-operative Governance and Traditional Affairs,10:00:00,Dirk,Y,P,False,Choloane David,DA,,Matsepe,Mr
5,11:32:00,11:00:00,2014-06-24 00:00:00,,A0006,Portfolio Committee on Economic Development,11:00:00,Amanda,N,P,False,Sarel Jacobus Francois,DA,,Marais,Mr
6,11:14:00,10:00:00,2014-06-24 00:00:00,,A0007,Portfolio Committee on Energy,10:00:00,Amanda,N,P,False,Gordon,DA,,Mackay,Mr
7,10:35:00,10:00:00,2014-06-24 00:00:00,,A0008,Portfolio Committee on Home Affairs,10:00:00,Ismail,N,P,False,Mohammed Haniff,DA,,Hoosen,Mr
8,11:16:00,11:03:00,2014-06-24 00:00:00,,A0009,Portfolio Committee on Human Settlements,11:00:00,Inga,N,P,False,Stanford Makashule,DA,,Gana,Mr
9,10:25:00,10:00:00,2014-06-24 00:00:00,,A0010,Portfolio Committee on Justice and Correctional Services,10:00:00,Tsanga,Y,P,False,Werner,DA,,Horn,Mr
10,10:50:00,10:00:00,2014-06-24 00:00:00,,A0011,Portfolio Committee on Public Works,10:00:00,Nkululeko,N,P,False,Kenneth Sililo,DA,,Mubu,Mr
11,10:35:00,10:00:00,2014-06-24 00:00:00,,A0012,Portfolio Committee on Sports and Recreation,10:00:00,Phumlani,N,P,False,Mmoba Solomon,DA,,Malatsi,Mr
12,11:14:00,11:00:00,2014-06-24 00:00:00,,A0013,Portfolio Committee on Telecommunications and Postal Services,11:00:00,Sibahle,N,P,False,Marian Robin,DA,,Shinn,Ms
13,10:40:00,10:30:00,2014-06-24 00:00:00,,A0014,Portfolio Committee on Trade and Industry,10:30:00,Tolulope,N,P,False,Dean William,DA,,Macpherson,Mr
14,10:28:00,10:02:00,2014-06-24 00:00:00,,A0015,Portfolio Committee on Transport,09:30:00,Megan,N,P,False,Christian Hans Heinrich,DA,,Hunsinger,Mr
15,10:30:00,10:05:00,2014-06-24 00:00:00,,A0016,Porrfolio Committee on Women in the Presidency,10:00:00,Mzandile,N,P,False,Denise,DA,,Robinson,Ms
16,11:05:00,11:00:00,2014-06-24 00:00:00,,A0017,Standing Committee on Auditor-General,11:00:00,Zwai,N,,False,Alan Ross,DA,,Mcloughlin,Mr
17,11:15:00,11:05:00,2014-06-24 00:00:00,,A0018,Standing Committee on Public Accounts,11:00:00,Pumlani,N,P,False,Robert Alfred,DA,,Lees,Mr
18,13:23:00,13:05:00,2014-06-25 00:00:00,,A0019,Portfolio Committee on Defence and Military Veterans,13:00:00,Pumlani,N,P,False,Ramakaudi Paul,EFF,,Ramakatsa,Mr
19,10:15:00,10:05:00,2014-06-25 00:00:00,,A0020,Portfolio Committee on Environmental Affairs,10:00:00,Monique,N,A,False,Abram Molefe,ANC,,Mudau,Mr
20,11:23:00,11:00:00,2014-06-25 00:00:00,,A0021,Portfolio Committee on Health,11:00:00,Tsanga,N,P,False,Lungiswa Veronica,DA,,James,Ms
21,10:48:00,10:00:00,2014-06-25 00:00:00,,A0022,Portfolio Committee on Higher Education and Training,10:00:00,Goksen,N,P,False,Yusuf,DA,,Cassim,Mr
22,10:38:00,10:07:00,2014-06-25 00:00:00,,A0023,Portfolio Committee on International Relations and Co-operation,10:00:00,Inga,N,P,False,Stevens,DA,,Mokgalapa,Mr
23,11:35:00,11:00:00,2014-06-25 00:00:00,,A0024,Portfolio Committee on Labour,11:00:00,Nkululeko,N,P,False,Michael,DA,,Bagraim,Mr
24,10:32:00,10:05:00,2014-06-25 00:00:00,,A0025,Portfolio Committee on Mineral Resources,10:00:00,Luvuyo,N,P,False,Hendrik Cornelus,DA,,Schmidt,Mr
25,10:22:00,10:05:00,2014-06-25 00:00:00,,A0026,Portfolio Committee on Police,10:00:00,Tolulope,N,P,False,Zakhele Njabulo,DA,,Mbhele,Mr
26,11:35:00,11:00:00,2014-06-25 00:00:00,,A0027,Portfolio Committee on Public Enterprises,11:00:00,Yunus,N,P,False,Erik Johannes,DA,,Marais,Mr
27,10:29:00,10:00:00,2014-06-25 00:00:00,,A0028,Portfolio Committee on Public Services and Administration,10:00:00,Dirk,N,P,False,Joseph Job,DA,,Mc Gluwa,Mr
28,12:25:00,11:10:00,2014-06-25 00:00:00,,A0029,Portfolio Committee on Rural Development and Land Reform,11:00:00,Sharon,N,P,False,Thomas Charles Ravenscroft,DA,,Walters,Mr
29,10:32:00,10:08:00,2014-06-25 00:00:00,,A0030,Portfolio Committee on Science and Technology,10:00:00,Vukile,N,P,False,Johanna Fredrika,DA,,Terblanche,Ms
30,11:32:00,11:04:00,2014-06-25 00:00:00,,A0031,Portfolio Committee on Small Business Development,11:00:00,Inga,N,P,False,Hendrik Christiaan Crafford,DA,,Krüger,Mr
31,10:41:00,10:10:00,2014-06-25 00:00:00,,A0032,Portfolio Committee on Social Development,10:00:00,Shingirai,N,P,False,Semakaleng Patricia,DA,,Kopane,Ms
32,11:30:00,11:11:00,2014-06-25 00:00:00,,A0033,Portfolio Committee on Tourism,11:00:00,Ismail,N,P,False,James,DA,,Vos,Mr
33,10:45:00,10:00:00,2014-06-25 00:00:00,,A0034,Portfolio Committee on Water and Sanitation Affairs,10:00:00,Verne,N,P,False,Leonard Jones,DA,,Basson,Ms
34,10:44:00,10:08:00,2014-06-25 00:00:00,,A0035,Standing Committee on Finance,10:00:00,Camila,N,P,False,David Christie,DA,,Ross,Mr
35,10:29:00,10:00:00,2014-06-25 00:00:00,,A0036,Standing Committee on Appropriations,10:00:00,Shirley,N,P,False,Karen,DA,,De Kock,Ms
36,10:14:00,10:00:00,2014-06-25 00:00:00,NCOP,A0037,Select Committee on Education and Recreation,10:00:00,Zwai,Y,A,False,Willem Frederik,DA,Northern Cape,Faber,Mr
37,10:40:00,10:30:00,2014-06-25 00:00:00,NCOP,A0038,Select Committee on Social Services,10:30:00,Zwai,Y,A,False,Willem Frederik,DA,Northern Cape,Faber,Mr
38,10:16:00,10:00:00,2014-06-25 00:00:00,NCOP,A0039,Select Committee on Economic Development,10:00:00,Megan,N,P,False,Mandla Isaac,ANC,Eastern Cape,Rayi,Mr
39,10:34:00,10:17:00,2014-06-25 00:00:00,NCOP,A0040,Select Committee on Trade and International Relations,10:30:00,Megan,N,P,False,Litho,ANC,Eastern Cape,Suka,Mr
40,10:06:00,10:00:00,2014-06-25 00:00:00,NCOP,A0041,Select Committee on Finance,10:00:00,Amanda,Y,A,False,Mergan,DA,KwaZulu Natal,Chetty,Mr
41,10:20:00,10:10:00,2014-06-25 00:00:00,NCOP,A0042,Select Committee on Appropriations,10:30:00,Amanda,N,P,False,Farhat,DA,Mpumalanga,Essack,Mr
42,10:08:00,10:00:00,2014-06-25 00:00:00,NCOP,A0043,Select Committee on Security and Justice,10:00:00,Pumlani,N,AP,False,Setlamorago Godfrey,ANC,Limpopo,Thobejane,Mr
43,10:25:00,10:00:00,2014-06-25 00:00:00,NCOP,A0044,Select Committee on Co-operative Governance and Traditional Affairs,10:10:00,Phumlani,N,P,False,Tabiso,ANC,Eastern Cape,Wana,Ms
44,11:11:00,11:05:00,2014-06-25 00:00:00,NCOP,A0045,Select Committee on Land and Mineral Resources,10:00:00,Sibahle,N,P,False,Ellen,ANC,Western Cape,Prins,Ms
45,11:18:00,11:13:00,2014-06-25 00:00:00,NCOP,A0046,Select Committee on Communications and Public Enterprises,10:30:00,Sibahle,N,,False,Olifile,ANC,North West,Sefako,Mr
46,12:30:00,08:40:00,2014-07-01 00:00:00,,C0001,Portfolio Committee on Arts and Culture,08:30:00,Dirk,N,P,False,Mponeng Winston,DA,,Rabotapi,Mr
47,17:40:00,12:30:00,2014-07-01 00:00:00,,C0002,Portfolio Committee on Arts and Culture,12:30:00,Zizipho,N,P,False,Mponeng Winston,DA,,Rabotapi,Mr
48,13:40:00,09:08:00,2014-07-01 00:00:00,,C0003,"Portfolio Committee on Agriculture, Forestry and Fisheries",09:00:00,Camila,N,P,False,Zelda,DA,,Jongbloed,Ms
49,13:30:00,09:40:00,2014-07-01 00:00:00,,C0004,Portfolio Committee on Home Affairs,09:30:00,Olusula,N,P,False,Mohammed Haniff,DA,,Hoosen,Mr
50,20:00:00,10:34:00,2014-07-01 00:00:00,,C0005,Portfolio Committee on Environmental Affairs,09:30:00,Monique,N,P,False,Abram Molefe,ANC,,Mudau,Mr
51,14:45:00,09:04:00,2014-07-01 00:00:00,,C0006,Portfolio Committee on Basic Education,09:00:00,Megan,N,P,False,Annette Theresa,DA,,Lovemore,Ms
52,16:39:00,10:15:00,2014-07-01 00:00:00,,C0007,Portfolio Committee on Sports and Recreation,09:30:00,Phumlani,N,P,False,Mmoba Solomon,DA,,Malatsi,Mr
53,12:34:00,09:13:00,2014-07-01 00:00:00,,C0008,Portfolio Committee on Communications,09:00:00,Nasreen,N,L,False,Veronica,DA,,Van Dyk,Ms
54,12:34:00,09:13:00,2014-07-01 00:00:00,,C0009,Portfolio Committee on Telecommunications and Postal Services,09:00:00,Nasreen,N,P,False,Marian Robin,DA,,Shinn,Ms
55,18:00:00,14:00:00,2014-07-01 00:00:00,,C0010,Portfolio Committee on Communications,14:00:00,Nasreen,N,P,False,Veronica,DA,,Van Dyk,Ms
56,18:00:00,14:00:00,2014-07-01 00:00:00,,C0011,Portfolio Committee on Telecommunications and Postal Services,14:00:00,Shingirai,N,P,False,Marian Robin,DA,,Shinn,Ms
57,13:28:00,09:40:00,2014-07-01 00:00:00,,C0012,Portfolio Committee on Public Works,09:30:00,Chinoori,N,P,False,Kenneth Sililo,DA,,Mubu,Mr
58,10:30:00,10:00:00,2014-07-01 00:00:00,NCOP,C0013,Select Committee on Petitions and Executive Undertakings,10:00:00,Zwai,N,AP,False,Tabiso,ANC,Eastern Cape,Wana,Ms
59,13:00:00,10:00:00,2014-07-01 00:00:00,,C0014,Portfolio Committee on Justice and Correctional Services,10:00:00,Tsanga,Y,P,False,Werner,DA,,Horn,Mr
60,12:56:00,09:35:00,2014-07-01 00:00:00,,C0015,Standing Committee on Finance,09:30:00,Yunus,N,P,False,David Christie,DA,,Ross,Mr
61,13:10:00,10:10:00,2014-07-01 00:00:00,,C0016,Porrfolio Committee on Women in the Presidency,10:00:00,Sharon,N,P,False,Denise,DA,,Robinson,Ms
62,13:00:00,10:00:00,2014-07-01 00:00:00,,C0017,Standing Committee on Appropriations,10:00:00,Ismail,N,P,False,Karen,DA,,De Kock,Ms
63,13:40:00,10:00:00,2014-07-01 00:00:00,,C0018,Portfolio Committee on Small Business Development,10:00:00,Daniel,N,P,False,Hendrik Christiaan Crafford,DA,,Krüger,Mr
64,18:00:00,14:00:00,2014-07-01 00:00:00,,C0019,Portfolio Committee on Small Business Development,14:00:00,Verne,N,P,False,Hendrik Christiaan Crafford,DA,,Krüger,Mr
65,13:30:00,10:00:00,2014-07-01 00:00:00,,C0020,Portfolio Committee on Energy,10:00:00,Amanda,N,P,False,Gordon,DA,,Mackay,Mr
66,16:50:00,14:00:00,2014-07-01 00:00:00,,C0021,Portfolio Committee on Energy,14:00:00,Kirsty,N,P,False,Gordon,DA,,Mackay,Mr
67,18:00:00,14:00:00,2014-07-01 00:00:00,,C0022,Portfolio Committee on Trade and Industry,14:00:00,Verne,N,P,False,Dean William,DA,,Macpherson,Mr
68,16:00:00,14:00:00,2014-07-01 00:00:00,,C0023,Portfolio Committee on Human Settlements,14:00:00,Nkululeko,N,P,False,Stanford Makashule,DA,,Gana,Mr
69,10:45:00,09:45:00,2014-07-01 00:00:00,,C0024,Portfolio Committee on Transport,09:30:00,Callixte,N,A,False,Christian Hans Heinrich,DA,,Hunsinger,Mr
70,12:35:00,10:00:00,2014-07-02 00:00:00,,C0025,Portfolio Committee on Public Services and Administration,10:00:00,Callixte,N,P,False,Joseph Job,DA,,Mc Gluwa,Mr
71,15:30:00,10:00:00,2014-07-02 00:00:00,,C0026,Portfolio Committee on Defence and Military Veterans,09:00:00,Tsanga,N,P,False,David John,DA,,Maynier,Mr
72,13:30:00,09:30:00,2014-07-02 00:00:00,,C0027,Portfolio Committee on Mineral Resources,09:00:00,Amanda,N,A,False,Hendrik Cornelus,DA,,Schmidt,Mr
73,18:30:00,14:00:00,2014-07-02 00:00:00,,C0028,Portfolio Committee on Mineral Resources,14:00:00,Kirsty,N,A,False,Hendrik Cornelus,DA,,Schmidt,Mr
74,13:00:00,09:10:00,2014-07-02 00:00:00,,C0029,Portfolio Committee on Health,09:00:00,Shirley,N,A,False,Lungiswa Veronica,DA,,James,Ms
75,20:45:00,14:00:00,2014-07-02 00:00:00,,C0030,Portfolio Committee on Health,14:00:00,Zwai,N,P,False,Lungiswa Veronica,DA,,James,Ms
76,17:30:00,09:10:00,2014-07-02 00:00:00,,C0031,Portfolio Committee on Justice and Correctional Services,09:00:00,Inge,Y,P,False,Werner,DA,,Horn,Mr
77,21:35:00,14:00:00,2014-07-02 00:00:00,,C0032,Portfolio Committee on Rural Development and Land Reform,14:00:00,Marian,N,P,False,Thomas Charles Ravenscroft,DA,,Walters,Mr
78,15:43:00,09:28:00,2014-07-02 00:00:00,,C0033,Portfolio Committee on Police,09:30:00,Eva,N,P,False,Zakhele Njabulo,DA,,Mbhele,Mr
79,17:49:00,09:35:00,2014-07-02 00:00:00,,C0034,Portfolio Committee on Social Development,09:30:00,Vukile,N,P,False,Semakaleng Patricia,DA,,Kopane,Ms
80,12:30:00,09:30:00,2014-07-02 00:00:00,,C0035,Portfolio Committee on Science and Technology,09:30:00,Akhona,N,P,False,Johanna Fredrika,DA,,Terblanche,Ms
81,18:00:00,09:48:00,2014-07-02 00:00:00,,C0036,Portfolio Committee on Labour,09:30:00,Tolulope,N,P,False,Michael,DA,,Bagraim,Mr
82,13:08:00,09:40:00,2014-07-02 00:00:00,,C0037,Portfolio Committee on Small Business Development,09:30:00,Verne,N,P,False,Hendrik Christiaan Crafford,DA,,Krüger,Mr
83,17:20:00,09:46:00,2014-07-02 00:00:00,,C0038,Portfolio Committee on Higher Education and Training,09:30:00,Stephanie,N,A,False,Yusuf,DA,,Cassim,Mr
